[besr_adm@rel14620cor001 root]$ source_control -l ALL
traf:eeaprb111cro:1                     uplane_traf_7                 1341 sec       pag       ACTIVE
traf:eeaprb111cro:2                     uplane_traf_2                 492 sec        pag       ACTIVE
traf:eeaprb111cro:3                     uplane_traf_5                 1459 sec       pag       ACTIVE
traf:eeaprb111lds:0                     uplane_traf_0                 790 sec        pag       ACTIVE
traf:eeaprb111lds:1                     uplane_traf_3                 67 sec         pag       ACTIVE
traf:eeaprb111lds:2                     uplane_traf_6                 1379 sec       pag       ACTIVE
traf:eeaprb111lds:3                     uplane_traf_1                 1354 sec       pag       ACTIVE
traf:eeaprb111ltn:0                     uplane_traf_4                 181 sec        pag       ACTIVE
traf:eeaprb111ltn:1                     uplane_traf_7                 1407 sec       pag       ACTIVE
traf:eeaprb111ltn:2                     uplane_traf_2                 558 sec        pag       ACTIVE
traf:eeaprb111ltn:3                     uplane_traf_5                 1495 sec       pag       ACTIVE
traf:eeaprb111wvn:0                     uplane_traf_0                 855 sec        pag       ACTIVE
traf:eeaprb111wvn:1                     uplane_traf_4                 161 sec        pag       ACTIVE
traf:eeaprb111wvn:2                     uplane_traf_0                 847 sec        pag       ACTIVE
traf:eeaprb111wvn:3                     uplane_traf_4                 167 sec        pag       ACTIVE
traf:eeaprb112bkt:0                     uplane_traf_1                 1383 sec       pag       ACTIVE
traf:eeaprb112bkt:1                     uplane_traf_4                 107 sec        pag       ACTIVE
traf:eeaprb112bkt:2                     uplane_traf_7                 1330 sec       pag       ACTIVE
traf:eeaprb112bkt:3                     uplane_traf_2                 480 sec        pag       ACTIVE
traf:eeaprb112cro:0                     uplane_traf_5                 1463 sec       pag       ACTIVE
traf:eeaprb112cro:1                     uplane_traf_0                 814 sec        pag       ACTIVE
traf:eeaprb112cro:2                     uplane_traf_3                 94 sec         pag       ACTIVE
traf:eeaprb112cro:3                     uplane_traf_6                 1419 sec       pag       ACTIVE
traf:eeaprb112lds:0                     uplane_traf_1                 1360 sec       pag       ACTIVE
traf:eeaprb112lds:1                     uplane_traf_4                 92 sec         pag       ACTIVE
traf:eeaprb112lds:2                     uplane_traf_7                 1307 sec       pag       ACTIVE
traf:eeaprb112lds:3                     uplane_traf_2                 464 sec        pag       ACTIVE
traf:eeaprb112ltn:0                     uplane_traf_5                 1491 sec       pag       ACTIVE
traf:eeaprb112ltn:1                     uplane_traf_0                 883 sec        pag       ACTIVE
traf:eeaprb112ltn:2                     uplane_traf_3                 149 sec        pag       ACTIVE
traf:eeaprb112ltn:3                     uplane_traf_6                 1450 sec       pag       ACTIVE
traf:eeaprb112mfd:0                     uplane_traf_0                 878 sec        pag       ACTIVE
traf:eeaprb112mfd:1                     uplane_traf_2                 557 sec        pag       ACTIVE
traf:eeaprb112mfd:2                     uplane_traf_4                 182 sec        pag       ACTIVE
traf:eeaprb112mfd:3                     uplane_traf_6                 1474 sec       pag       ACTIVE
traf:eeaprb112wvn:0                     uplane_traf_1                 1423 sec       pag       ACTIVE
traf:eeaprb112wvn:1                     uplane_traf_5                 1444 sec       pag       ACTIVE
traf:eeaprb112wvn:2                     uplane_traf_1                 1390 sec       pag       ACTIVE
traf:eeaprb112wvn:3                     uplane_traf_5                 1455 sec       pag       ACTIVE
traf:eeaprb113bkt:0                     uplane_traf_2                 485 sec        pag       ACTIVE
traf:eeaprb113bkt:1                     uplane_traf_5                 1444 sec       pag       ACTIVE
traf:eeaprb113bkt:2                     uplane_traf_0                 799 sec        pag       ACTIVE
traf:eeaprb113bkt:3                     uplane_traf_3                 83 sec         pag       ACTIVE
traf:eeaprb113cro:0                     uplane_traf_6                 1427 sec       pag       ACTIVE
traf:eeaprb113cro:1                     uplane_traf_1                 1386 sec       pag       ACTIVE
traf:eeaprb113cro:2                     uplane_traf_4                 118 sec        pag       ACTIVE
traf:eeaprb113cro:3                     uplane_traf_7                 1341 sec       pag       ACTIVE
traf:eeaprb113lds:0                     uplane_traf_2                 472 sec        pag       ACTIVE
traf:eeaprb113lds:1                     uplane_traf_5                 1423 sec       pag       ACTIVE
traf:eeaprb113lds:2                     uplane_traf_0                 777 sec        pag       ACTIVE
traf:eeaprb113lds:3                     uplane_traf_3                 64 sec         pag       ACTIVE
traf:eeaprb113ltn:0                     uplane_traf_6                 1456 sec       pag       ACTIVE
traf:eeaprb113ltn:1                     uplane_traf_1                 1411 sec       pag       ACTIVE
traf:eeaprb113ltn:2                     uplane_traf_4                 183 sec        pag       ACTIVE
traf:eeaprb113ltn:3                     uplane_traf_7                 1409 sec       pag       ACTIVE
traf:eeaprb113mfd:0                     uplane_traf_1                 1445 sec       pag       ACTIVE
traf:eeaprb113mfd:1                     uplane_traf_3                 152 sec        pag       ACTIVE
traf:eeaprb113mfd:2                     uplane_traf_5                 1530 sec       pag       ACTIVE
traf:eeaprb113mfd:3                     uplane_traf_7                 1411 sec       pag       ACTIVE
traf:eeaprb113wvn:0                     uplane_traf_2                 518 sec        pag       ACTIVE
traf:eeaprb113wvn:1                     uplane_traf_6                 1426 sec       pag       ACTIVE
traf:eeaprb113wvn:2                     uplane_traf_2                 543 sec        pag       ACTIVE
traf:eeaprb113wvn:3                     uplane_traf_6                 1402 sec       pag       ACTIVE
traf:eeaprb114wvn:0                     uplane_traf_3                 133 sec        pag       ACTIVE
traf:eeaprb114wvn:1                     uplane_traf_7                 1381 sec       pag       ACTIVE
traf:eeaprb114wvn:2                     uplane_traf_3                 131 sec        pag       ACTIVE
traf:eeaprb114wvn:3                     uplane_traf_7                 1377 sec       pag       ACTIVE
[besr_adm@rel14620cor001 root]$ date
Thu Nov 10 08:02:05 GMT 2022
